flight,file,rows,cols,numeric_cols,null_ratio
carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-imu-mag.csv,815.0,16.0,15.0,0.0
carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-imu-temperature.csv,815.0,6.0,5.0,0.0
carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-local_position-odom.csv,337.0,90.0,88.0,0.0
carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-local_position-pose.csv,337.0,11.0,10.0,0.0
carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-local_position-velocity.csv,337.0,10.0,9.0,0.0
carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-nav_info-airspeed.csv,1579.0,6.0,5.0,0.0
carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-nav_info-errors.csv,1603.0,8.0,7.0,0.0
carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-nav_info-pitch.csv,1603.0,6.0,5.0,0.0
carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-nav_info-roll.csv,1603.0,6.0,5.0,0.0
carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-nav_info-velocity.csv,1579.0,11.0,10.0,0.0
carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-nav_info-yaw.csv,1603.0,6.0,5.0,0.0
carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-rc-out.csv,240.0,12.0,12.0,0.083333
carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-rc-in.csv,240.0,21.0,21.0,0.047619
carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-setpoint_raw-local.csv,4068.0,17.0,17.0,0.0
carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-setpoint_raw-target_global.csv,1579.0,17.0,17.0,0.058824
carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-state.csv,82.0,9.0,8.0,0.111111
carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-time_reference.csv,172.0,6.0,5.0,0.166667
carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-vfr_hud.csv,207.0,10.0,10.0,0.1
carbonZ_2018-09-11-17-55-30_2_left_aileron_failure,carbonZ_2018-09-11-17-55-30_2_left_aileron_failure-mavros-wind_estimation.csv,172.0,10.0,10.0,0.1
carbonZ_2018-10-05-14-34-20_1_no_failure,carbonZ_2018-10-05-14-34-20_1_no_failure-diagnostics.csv,51.0,122.0,35.0,0.008197
carbonZ_2018-10-05-14-34-20_1_no_failure,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-global_position-local.csv,275.0,90.0,88.0,0.0
carbonZ_2018-10-05-14-34-20_1_no_failure,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-global_position-global.csv,275.0,19.0,18.0,0.0
carbonZ_2018-10-05-14-34-20_1_no_failure,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-global_position-raw-fix.csv,334.0,19.0,18.0,0.0
carbonZ_2018-10-05-14-34-20_1_no_failure,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-global_position-compass_hdg.csv,275.0,2.0,2.0,0.0
carbonZ_2018-10-05-14-34-20_1_no_failure,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-battery.csv,1371.0,16.0,16.0,0.375
carbonZ_2018-10-05-14-34-20_1_no_failure,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-global_position-rel_alt.csv,275.0,2.0,2.0,0.0
carbonZ_2018-10-05-14-34-20_1_no_failure,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-global_position-raw-gps_vel.csv,334.0,10.0,9.0,0.0
carbonZ_2018-10-05-14-34-20_1_no_failure,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-imu-atm_pressure.csv,668.0,6.0,5.0,0.0
carbonZ_2018-10-05-14-34-20_1_no_failure,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-imu-data.csv,175.0,41.0,40.0,0.0
carbonZ_2018-10-05-14-34-20_1_no_failure,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-imu-data_raw.csv,668.0,41.0,40.0,0.0
carbonZ_2018-10-05-14-34-20_1_no_failure,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-imu-mag.csv,668.0,16.0,15.0,0.0
carbonZ_2018-10-05-14-34-20_1_no_failure,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-local_position-odom.csv,275.0,90.0,88.0,0.0
carbonZ_2018-10-05-14-34-20_1_no_failure,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-imu-temperature.csv,668.0,6.0,5.0,0.0
carbonZ_2018-10-05-14-34-20_1_no_failure,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-local_position-pose.csv,275.0,11.0,10.0,0.0
carbonZ_2018-10-05-14-34-20_1_no_failure,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-local_position-velocity.csv,275.0,10.0,9.0,0.0
carbonZ_2018-10-05-14-34-20_1_no_failure,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-nav_info-airspeed.csv,1274.0,6.0,5.0,0.0
carbonZ_2018-10-05-14-34-20_1_no_failure,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-nav_info-errors.csv,1298.0,8.0,7.0,0.0
carbonZ_2018-10-05-14-34-20_1_no_failure,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-nav_info-pitch.csv,1298.0,6.0,5.0,0.0
carbonZ_2018-10-05-14-34-20_1_no_failure,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-nav_info-roll.csv,1298.0,6.0,5.0,0.0
carbonZ_2018-10-05-14-34-20_1_no_failure,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-nav_info-velocity.csv,1274.0,11.0,10.0,0.0
carbonZ_2018-10-05-14-34-20_1_no_failure,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-nav_info-yaw.csv,1298.0,6.0,5.0,0.0
carbonZ_2018-10-05-14-34-20_1_no_failure,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-rc-in.csv,204.0,21.0,21.0,0.047619
carbonZ_2018-10-05-14-34-20_1_no_failure,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-rc-out.csv,204.0,12.0,12.0,0.083333
carbonZ_2018-10-05-14-34-20_1_no_failure,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-setpoint_raw-target_global.csv,1274.0,17.0,17.0,0.058824
carbonZ_2018-10-05-14-34-20_1_no_failure,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-state.csv,67.0,9.0,8.0,0.111111
carbonZ_2018-10-05-14-34-20_1_no_failure,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-time_reference.csv,146.0,6.0,5.0,0.166667
carbonZ_2018-10-05-14-34-20_1_no_failure,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-vfr_hud.csv,175.0,10.0,10.0,0.1
carbonZ_2018-10-05-14-34-20_1_no_failure,carbonZ_2018-10-05-14-34-20_1_no_failure-mavros-wind_estimation.csv,146.0,10.0,10.0,0.1
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-diagnostics.csv,124.0,122.0,35.0,0.008197
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-emergency_responder-traj_file.csv,1.0,2.0,1.0,0.0
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-failure_status-aileron.csv,20.0,2.0,2.0,0.0
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavctrl-path_dev.csv,8095.0,4.0,4.0,0.0
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavctrl-rpy.csv,8095.0,4.0,4.0,0.0
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-battery.csv,3311.0,16.0,16.0,0.375
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-global_position-compass_hdg.csv,668.0,2.0,2.0,0.0
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-global_position-global.csv,668.0,19.0,18.0,0.0
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-global_position-local.csv,668.0,90.0,88.0,0.0
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-global_position-raw-fix.csv,810.0,19.0,18.0,0.0
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-global_position-raw-gps_vel.csv,810.0,10.0,9.0,0.0
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-global_position-rel_alt.csv,668.0,2.0,2.0,0.0
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-imu-atm_pressure.csv,1623.0,6.0,5.0,0.0
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-imu-data.csv,410.0,41.0,40.0,0.0
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-imu-data_raw.csv,1623.0,41.0,40.0,0.0
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-imu-mag.csv,1623.0,16.0,15.0,0.0
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-imu-temperature.csv,1623.0,6.0,5.0,0.0
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-local_position-odom.csv,668.0,90.0,88.0,0.0
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-local_position-pose.csv,668.0,11.0,10.0,0.0
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-local_position-velocity.csv,668.0,10.0,9.0,0.0
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-nav_info-airspeed.csv,3056.0,6.0,5.0,0.0
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-nav_info-errors.csv,3128.0,8.0,7.0,0.0
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-nav_info-pitch.csv,3128.0,6.0,5.0,0.0
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-nav_info-roll.csv,3128.0,6.0,5.0,0.0
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-nav_info-velocity.csv,3056.0,11.0,10.0,0.0
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-nav_info-yaw.csv,3128.0,6.0,5.0,0.0
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-rc-out.csv,480.0,12.0,12.0,0.083333
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-rc-in.csv,480.0,21.0,21.0,0.047619
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-setpoint_raw-local.csv,8093.0,17.0,17.0,0.0
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-setpoint_raw-target_global.csv,3056.0,17.0,17.0,0.058824
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-state.csv,163.0,9.0,8.0,0.111111
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-time_reference.csv,345.0,6.0,5.0,0.166667
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-vfr_hud.csv,410.0,10.0,10.0,0.1
carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj,carbonZ_2018-10-05-14-34-20_2_right_aileron_failure_with_emr_traj-mavros-wind_estimation.csv,345.0,10.0,10.0,0.1
carbonZ_2018-10-05-14-37-22_1_no_failure,carbonZ_2018-10-05-14-37-22_1_no_failure-mavros-global_position-global.csv,298.0,19.0,18.0,0.0
carbonZ_2018-10-05-14-37-22_1_no_failure,carbonZ_2018-10-05-14-37-22_1_no_failure-mavros-global_position-compass_hdg.csv,298.0,2.0,2.0,0.0
carbonZ_2018-10-05-14-37-22_1_no_failure,carbonZ_2018-10-05-14-37-22_1_no_failure-mavros-global_position-raw-fix.csv,364.0,19.0,18.0,0.0
carbonZ_2018-10-05-14-37-22_1_no_failure,carbonZ_2018-10-05-14-37-22_1_no_failure-mavros-battery.csv,1482.0,16.0,16.0,0.375
carbonZ_2018-10-05-14-37-22_1_no_failure,carbonZ_2018-10-05-14-37-22_1_no_failure-mavros-global_position-local.csv,298.0,90.0,88.0,0.0
carbonZ_2018-10-05-14-37-22_1_no_failure,carbonZ_2018-10-05-14-37-22_1_no_failure-mavros-global_position-raw-gps_vel.csv,364.0,10.0,9.0,0.0
carbonZ_2018-10-05-14-37-22_1_no_failure,carbonZ_2018-10-05-14-37-22_1_no_failure-mavros-global_position-rel_alt.csv,298.0,2.0,2.0,0.0
carbonZ_2018-10-05-14-37-22_1_no_failure,carbonZ_2018-10-05-14-37-22_1_no_failure-mavros-imu-atm_pressure.csv,727.0,6.0,5.0,0.0
carbonZ_2018-10-05-14-37-22_1_no_failure,carbonZ_2018-10-05-14-37-22_1_no_failure-mavros-imu-data.csv,189.0,41.0,40.0,0.0
carbonZ_2018-10-05-14-37-22_1_no_failure,carbonZ_2018-10-05-14-37-22_1_no_failure-mavros-imu-data_raw.csv,727.0,41.0,40.0,0.0
carbonZ_2018-10-05-14-37-22_1_no_failure,carbonZ_2018-10-05-14-37-22_1_no_failure-mavros-imu-mag.csv,727.0,16.0,15.0,0.0
carbonZ_2018-10-05-14-37-22_1_no_failure,carbonZ_2018-10-05-14-37-22_1_no_failure-mavros-imu-temperature.csv,727.0,6.0,5.0,0.0
carbonZ_2018-10-05-14-37-22_1_no_failure,carbonZ_2018-10-05-14-37-22_1_no_failure-mavros-local_position-odom.csv,298.0,90.0,88.0,0.0
carbonZ_2018-10-05-14-37-22_1_no_failure,carbonZ_2018-10-05-14-37-22_1_no_failure-mavros-local_position-pose.csv,298.0,11.0,10.0,0.0
carbonZ_2018-10-05-14-37-22_1_no_failure,carbonZ_2018-10-05-14-37-22_1_no_failure-mavros-local_position-velocity.csv,298.0,10.0,9.0,0.0
carbonZ_2018-10-05-14-37-22_1_no_failure,carbonZ_2018-10-05-14-37-22_1_no_failure-mavros-mission-reached.csv,1.0,5.0,5.0,0.2
carbonZ_2018-10-05-14-37-22_1_no_failure,carbonZ_2018-10-05-14-37-22_1_no_failure-mavros-nav_info-airspeed.csv,1414.0,6.0,5.0,0.0
carbonZ_2018-10-05-14-37-22_1_no_failure,carbonZ_2018-10-05-14-37-22_1_no_failure-mavros-nav_info-errors.csv,1430.0,8.0,7.0,0.0
carbonZ_2018-10-05-14-37-22_1_no_failure,carbonZ_2018-10-05-14-37-22_1_no_failure-mavros-nav_info-pitch.csv,1430.0,6.0,5.0,0.0
carbonZ_2018-10-05-14-37-22_1_no_failure,carbonZ_2018-10-05-14-37-22_1_no_failure-mavros-nav_info-roll.csv,1430.0,6.0,5.0,0.0
carbonZ_2018-10-05-14-37-22_1_no_failure,carbonZ_2018-10-05-14-37-22_1_no_failure-mavros-nav_info-velocity.csv,1414.0,11.0,10.0,0.0
carbonZ_2018-10-05-14-37-22_1_no_failure,carbonZ_2018-10-05-14-37-22_1_no_failure-mavros-nav_info-yaw.csv,1430.0,6.0,5.0,0.0
carbonZ_2018-10-05-14-37-22_1_no_failure,carbonZ_2018-10-05-14-37-22_1_no_failure-mavros-rc-in.csv,219.0,21.0,21.0,0.047619
carbonZ_2018-10-05-14-37-22_1_no_failure,carbonZ_2018-10-05-14-37-22_1_no_failure-mavros-rc-out.csv,219.0,12.0,12.0,0.083333
carbonZ_2018-10-05-14-37-22_1_no_failure,carbonZ_2018-10-05-14-37-22_1_no_failure-mavros-setpoint_raw-target_global.csv,1414.0,17.0,17.0,0.058824
carbonZ_2018-10-05-14-37-22_1_no_failure,carbonZ_2018-10-05-14-37-22_1_no_failure-mavros-state.csv,73.0,9.0,8.0,0.111111
carbonZ_2018-10-05-14-37-22_1_no_failure,carbonZ_2018-10-05-14-37-22_1_no_failure-mavros-time_reference.csv,161.0,6.0,5.0,0.166667
carbonZ_2018-10-05-14-37-22_1_no_failure,carbonZ_2018-10-05-14-37-22_1_no_failure-mavros-vfr_hud.csv,189.0,10.0,10.0,0.1
carbonZ_2018-10-05-14-37-22_1_no_failure,carbonZ_2018-10-05-14-37-22_1_no_failure-mavros-wind_estimation.csv,161.0,10.0,10.0,0.1
carbonZ_2018-10-05-14-37-22_2_right_aileron_failure,carbonZ_2018-10-05-14-37-22_2_right_aileron_failure-diagnostics.csv,114.0,122.0,35.0,0.008197
carbonZ_2018-10-05-14-37-22_2_right_aileron_failure,carbonZ_2018-10-05-14-37-22_2_right_aileron_failure-failure_status-aileron.csv,143.0,2.0,2.0,0.0
carbonZ_2018-10-05-14-37-22_2_right_aileron_failure,carbonZ_2018-10-05-14-37-22_2_right_aileron_failure-mavctrl-path_dev.csv,7249.0,4.0,4.0,0.0
carbonZ_2018-10-05-14-37-22_2_right_aileron_failure,carbonZ_2018-10-05-14-37-22_2_right_aileron_failure-mavctrl-rpy.csv,7249.0,4.0,4.0,0.0
carbonZ_2018-10-05-14-37-22_2_right_aileron_failure,carbonZ_2018-10-05-14-37-22_2_right_aileron_failure-mavros-battery.csv,2947.0,16.0,16.0,0.375
carbonZ_2018-10-05-14-37-22_2_right_aileron_failure,carbonZ_2018-10-05-14-37-22_2_right_aileron_failure-mavros-global_position-compass_hdg.csv,593.0,2.0,2.0,0.0
carbonZ_2018-10-05-14-37-22_2_right_aileron_failure,carbonZ_2018-10-05-14-37-22_2_right_aileron_failure-mavros-global_position-global.csv,593.0,19.0,18.0,0.0
carbonZ_2018-10-05-14-37-22_2_right_aileron_failure,carbonZ_2018-10-05-14-37-22_2_right_aileron_failure-mavros-global_position-local.csv,593.0,90.0,88.0,0.0
carbonZ_2018-10-05-14-37-22_2_right_aileron_failure,carbonZ_2018-10-05-14-37-22_2_right_aileron_failure-mavros-global_position-raw-fix.csv,725.0,19.0,18.0,0.0
carbonZ_2018-10-05-14-37-22_2_right_aileron_failure,carbonZ_2018-10-05-14-37-22_2_right_aileron_failure-mavros-global_position-raw-gps_vel.csv,725.0,10.0,9.0,0.0
carbonZ_2018-10-05-14-37-22_2_right_aileron_failure,carbonZ_2018-10-05-14-37-22_2_right_aileron_failure-mavros-global_position-rel_alt.csv,593.0,2.0,2.0,0.0
carbonZ_2018-10-05-14-37-22_2_right_aileron_failure,carbonZ_2018-10-05-14-37-22_2_right_aileron_failure-mavros-imu-atm_pressure.csv,1450.0,6.0,5.0,0.0
carbonZ_2018-10-05-14-37-22_2_right_aileron_failure,carbonZ_2018-10-05-14-37-22_2_right_aileron_failure-mavros-imu-data.csv,376.0,41.0,40.0,0.0
carbonZ_2018-10-05-14-37-22_2_right_aileron_failure,carbonZ_2018-10-05-14-37-22_2_right_aileron_failure-mavros-imu-data_raw.csv,1450.0,41.0,40.0,0.0
carbonZ_2018-10-05-14-37-22_2_right_aileron_failure,carbonZ_2018-10-05-14-37-22_2_right_aileron_failure-mavros-imu-mag.csv,1450.0,16.0,15.0,0.0
carbonZ_2018-10-05-14-37-22_2_right_aileron_failure,carbonZ_2018-10-05-14-37-22_2_right_aileron_failure-mavros-imu-temperature.csv,1450.0,6.0,5.0,0.0
carbonZ_2018-10-05-14-37-22_2_right_aileron_failure,carbonZ_2018-10-05-14-37-22_2_right_aileron_failure-mavros-local_position-odom.csv,593.0,90.0,88.0,0.0
carbonZ_2018-10-05-14-37-22_2_right_aileron_failure,carbonZ_2018-10-05-14-37-22_2_right_aileron_failure-mavros-local_position-pose.csv,593.0,11.0,10.0,0.0
carbonZ_2018-10-05-14-37-22_2_right_aileron_failure,carbonZ_2018-10-05-14-37-22_2_right_aileron_failure-mavros-local_position-velocity.csv,593.0,10.0,9.0,0.0
carbonZ_2018-10-05-14-37-22_2_right_aileron_failure,carbonZ_2018-10-05-14-37-22_2_right_aileron_failure-mavros-nav_info-airspeed.csv,2792.0,6.0,5.0,0.0
carbonZ_2018-10-05-14-37-22_2_right_aileron_failure,carbonZ_2018-10-05-14-37-22_2_right_aileron_failure-mavros-nav_info-errors.csv,2842.0,8.0,7.0,0.0
carbonZ_2018-10-05-14-37-22_2_right_aileron_failure,carbonZ_2018-10-05-14-37-22_2_right_aileron_failure-mavros-nav_info-pitch.csv,2842.0,6.0,5.0,0.0
carbonZ_2018-10-05-14-37-22_2_right_aileron_failure,carbonZ_2018-10-05-14-37-22_2_right_aileron_failure-mavros-nav_info-roll.csv,2842.0,6.0,5.0,0.0
carbonZ_2018-10-05-14-37-22_2_right_aileron_failure,carbonZ_2018-10-05-14-37-22_2_right_aileron_failure-mavros-nav_info-velocity.csv,2792.0,11.0,10.0,0.0
carbonZ_2018-10-05-14-37-22_2_right_aileron_failure,carbonZ_2018-10-05-14-37-22_2_right_aileron_failure-mavros-nav_info-yaw.csv,2842.0,6.0,5.0,0.0
carbonZ_2018-10-05-14-37-22_2_right_aileron_failure,carbonZ_2018-10-05-14-37-22_2_right_aileron_failure-mavros-rc-in.csv,435.0,21.0,21.0,0.047619
carbonZ_2018-10-05-14-37-22_2_right_aileron_failure,carbonZ_2018-10-05-14-37-22_2_right_aileron_failure-mavros-rc-out.csv,435.0,12.0,12.0,0.083333
carbonZ_2018-10-05-14-37-22_2_right_aileron_failure,carbonZ_2018-10-05-14-37-22_2_right_aileron_failure-mavros-setpoint_raw-local.csv,7245.0,17.0,17.0,0.0
carbonZ_2018-10-05-14-37-22_2_right_aileron_failure,carbonZ_2018-10-05-14-37-22_2_right_aileron_failure-mavros-setpoint_raw-target_global.csv,2792.0,17.0,17.0,0.058824
carbonZ_2018-10-05-14-37-22_2_right_aileron_failure,carbonZ_2018-10-05-14-37-22_2_right_aileron_failure-mavros-state.csv,145.0,9.0,8.0,0.111111
carbonZ_2018-10-05-14-37-22_2_right_aileron_failure,carbonZ_2018-10-05-14-37-22_2_right_aileron_failure-mavros-time_reference.csv,315.0,6.0,5.0,0.166667
carbonZ_2018-10-05-14-37-22_2_right_aileron_failure,carbonZ_2018-10-05-14-37-22_2_right_aileron_failure-mavros-vfr_hud.csv,375.0,10.0,10.0,0.1
carbonZ_2018-10-05-14-37-22_2_right_aileron_failure,carbonZ_2018-10-05-14-37-22_2_right_aileron_failure-mavros-wind_estimation.csv,315.0,10.0,10.0,0.1
carbonZ_2018-10-05-14-37-22_3_left_aileron_failure,carbonZ_2018-10-05-14-37-22_3_left_aileron_failure-mavros-global_position-compass_hdg.csv,394.0,2.0,2.0,0.0
carbonZ_2018-10-05-14-37-22_3_left_aileron_failure,carbonZ_2018-10-05-14-37-22_3_left_aileron_failure-mavros-battery.csv,1959.0,16.0,16.0,0.375
carbonZ_2018-10-05-14-37-22_3_left_aileron_failure,carbonZ_2018-10-05-14-37-22_3_left_aileron_failure-mavctrl-rpy.csv,4822.0,4.0,4.0,0.0
carbonZ_2018-10-05-14-37-22_3_left_aileron_failure,carbonZ_2018-10-05-14-37-22_3_left_aileron_failure-mavctrl-path_dev.csv,4822.0,4.0,4.0,0.0
carbonZ_2018-10-05-14-37-22_3_left_aileron_failure,carbonZ_2018-10-05-14-37-22_3_left_aileron_failure-failure_status-aileron.csv,49.0,2.0,2.0,0.0
